timestamp,expt_no,sit_probability,bend_probability,stand_probability,tampered_probability,inaction_probability,w_bl,w_br,w_b_sum,w_b_change,w_fl,w_fr,w_f_sum,w_f_change,v_bidet,v_tissue,label
11/6/2021 16:06,18,0.999638331,0.000361636,1.69187E-08,5.07325E-09,2.06115E-09,697.25,162,859.25,84.27,184.51,202.7,387.21,-472.82,0,4,1
11/6/2021 16:06,18,1,1.15116E-08,1.82623E-10,9.59194E-12,2.06115E-09,751.38,165.51,916.89,57.64,82.25,65.1,147.35,-239.86,0,4,0
11/6/2021 16:06,18,1,1.05487E-08,1.47059E-10,9.13182E-12,2.06115E-09,789.19,178.68,967.87,50.98,41.54,31.55,73.09,-74.26,0,4,0
11/6/2021 16:06,18,1,6.13334E-09,1.37043E-10,5.42546E-12,2.06115E-09,828.21,204.23,1032.44,64.57,18.73,13.42,32.15,-40.94,0,4,0
11/6/2021 16:06,18,1,4.24157E-09,1.8798E-10,4.28074E-12,2.06115E-09,837.04,218.12,1055.16,22.72,13.64,10.96,24.6,-7.55,0,4,0
11/6/2021 16:06,18,1,2.43915E-09,1.68697E-10,2.96269E-12,2.06115E-09,842.5,230.03,1072.53,17.37,12.57,8.6,21.17,-3.43,0,4,0
11/6/2021 16:06,18,1,1.7086E-09,1.69236E-10,2.55188E-12,2.06115E-09,846.28,240.44,1086.72,14.19,10.56,7.01,17.57,-3.6,0,4,0
11/6/2021 16:06,18,1,1.59979E-09,1.69135E-10,2.25013E-12,2.06115E-09,849.65,249.16,1098.81,12.09,9.3,5.88,15.18,-2.39,0,4,0
11/6/2021 16:06,18,1,1.71063E-09,2.17806E-10,2.55004E-12,2.06115E-09,851.26,256.73,1107.99,9.18,8.08,5.04,13.12,-2.06,0,4,0
11/6/2021 16:06,18,1,2.04651E-09,2.25498E-10,2.51752E-12,2.06115E-09,852.74,261.87,1114.61,6.62,7.14,4.39,11.53,-1.59,0,4,0
11/6/2021 16:07,19,1,4.63069E-09,4.5789E-10,4.77473E-12,2.06115E-09,3,13.5,16.5,0,,,,0,0,0,0
11/6/2021 16:07,19,1,3.76746E-09,3.82962E-10,4.06077E-12,2.06115E-09,4.02,22.01,26.03,9.53,4.01,0,4.01,4.01,0,0,0
11/6/2021 16:07,19,1,1.16419E-08,3.1443E-10,7.73388E-12,2.06115E-09,7.09,21.43,28.52,2.49,4.01,0,4.01,0,0,0,0
11/6/2021 16:07,19,1,7.9169E-09,3.29553E-10,6.23738E-12,2.06115E-09,6.43,19.76,26.19,-2.33,4.21,0,4.21,0.2,0,0,0
11/6/2021 16:07,19,1,1.06922E-08,4.28614E-10,7.45575E-12,2.06115E-09,5.46,23.21,28.67,2.48,4.17,0,4.17,-0.04,0,0,0
11/6/2021 16:07,19,1,1.16989E-08,6.34611E-10,8.63952E-12,2.06115E-09,4.62,25.57,30.19,1.52,4.15,0,4.15,-0.02,0,0,0
11/6/2021 16:07,19,1,1.36431E-08,6.14047E-10,8.74696E-12,2.06115E-09,3.49,29.26,32.75,2.56,4.34,0,4.34,0.19,0,0,0
11/6/2021 16:07,19,1,9.41549E-09,5.03382E-10,6.90694E-12,2.06115E-09,3.1,30.14,33.24,0.49,4.2,0,4.2,-0.14,0,0,0
11/6/2021 16:07,19,1,5.46377E-09,2.18416E-10,6.28471E-12,2.06115E-09,2.53,30.58,33.11,-0.13,4.34,0.5,4.84,0.64,0,0,0
11/6/2021 16:07,19,1,1.25311E-08,3.73692E-10,6.12588E-12,2.06115E-09,2.31,30.73,33.04,-0.07,4.63,1.01,5.64,0.8,0,0,0
11/6/2021 16:07,19,1,3.09214E-08,6.95011E-10,1.13029E-11,2.06115E-09,2.12,32.47,34.59,1.55,4.28,1.24,5.52,-0.12,0,0,0
11/6/2021 16:07,19,1,3.80611E-09,2.44866E-10,5.08917E-12,2.06115E-09,2.26,34.69,36.95,2.36,4.83,1.15,5.98,0.46,0,0,0
11/6/2021 16:07,19,1,2.68602E-08,6.26514E-10,1.70753E-11,2.06115E-09,2.17,34.91,37.08,0.13,5.05,1.07,6.12,0.14,0,0,0
11/6/2021 16:07,19,1,5.72151E-09,1.48967E-10,5.46499E-12,2.06115E-09,2.03,35.1,37.13,0.05,5.24,1.01,6.25,0.13,0,0,0
11/6/2021 16:07,19,1,1.2481E-08,1.62328E-10,7.47959E-12,2.06115E-09,2.03,35.33,37.36,0.23,6.16,0.95,7.11,0.86,0,1,0
11/6/2021 16:07,19,1,9.82525E-09,2.28902E-10,5.89683E-12,2.06115E-09,1.97,35.61,37.58,0.22,6.27,0.89,7.16,0.05,0,1,0
11/6/2021 16:07,19,1,1.42972E-08,2.14869E-10,1.01649E-11,2.06115E-09,1.81,35.87,37.68,0.1,6.35,0.8,7.15,-0.01,0,1,0
11/6/2021 16:07,19,1,1.3788E-08,1.79708E-10,7.83766E-12,2.06115E-09,1.72,36.01,37.73,0.05,6.17,1.06,7.23,0.08,0,2,0
11/6/2021 16:07,19,1,1.49909E-08,1.65368E-10,8.68396E-12,2.06115E-09,1.63,36.13,37.76,0.03,6.27,1,7.27,0.04,0,2,0
11/6/2021 16:07,19,1,3.57557E-08,1.8234E-10,2.30405E-11,2.06115E-09,1.6,36.24,37.84,0.08,6.4,0.96,7.36,0.09,0,2,0
11/6/2021 16:07,19,0.999999762,2.2953E-07,3.83788E-10,1.24827E-10,2.06115E-09,1.53,36.28,37.81,-0.03,6.38,0.92,7.3,-0.06,0,2,0
11/6/2021 16:07,19,1,5.17008E-08,2.81915E-10,3.42659E-11,2.06115E-09,1.46,35.79,37.25,-0.56,6.41,0.88,7.29,-0.01,0,2,0
11/6/2021 16:07,19,1,1.03027E-08,2.15798E-10,7.04669E-12,2.06115E-09,1.53,36.06,37.59,0.34,6.31,0.92,7.23,-0.06,0,2,0
11/6/2021 16:07,19,0.999999762,2.17987E-07,3.78603E-09,3.06048E-11,2.06115E-09,1.41,36.4,37.81,0.22,7.31,0.85,8.16,0.93,0,2,0
11/6/2021 16:07,19,2.06115E-09,2.06115E-09,2.06115E-09,2.06115E-09,1,1.41,36.4,37.81,0,7.31,0.85,8.16,0,0,2,1
11/6/2021 16:07,19,2.06115E-09,2.06115E-09,2.06115E-09,2.06115E-09,1,1.43,36.62,38.05,0.24,43.51,29.22,72.73,64.57,0,2,1
11/6/2021 16:07,19,2.06115E-09,2.06115E-09,2.06115E-09,2.06115E-09,1,1.45,36.69,38.14,0.09,179.2,147.54,326.74,254.01,0,2,1
11/6/2021 16:07,19,2.06115E-09,2.06115E-09,2.06115E-09,2.06115E-09,1,1.45,36.69,38.14,0,179.2,147.54,326.74,0,0,2,1
11/6/2021 16:07,19,3.89476E-07,3.6174E-06,1.43538E-07,0.999995828,2.06115E-09,1.47,36.79,38.26,0.12,459.39,407.36,866.75,540.01,0,2,1
11/6/2021 16:07,19,1.97884E-05,0.000898785,2.12458E-06,0.999079361,2.06115E-09,1.52,36.89,38.41,0.15,525.53,349.52,875.05,8.3,0,2,1
11/6/2021 16:07,19,2.27542E-05,0.999970795,1.44832E-06,5.01108E-06,2.06115E-09,1.75,36.76,38.51,0.1,205.44,95.68,301.12,-573.93,0,2,1
11/6/2021 16:07,19,1.20373E-06,0.999998331,4.48237E-07,1.69882E-09,2.06115E-09,1.96,36.73,38.69,0.18,106.77,45.53,152.3,-148.82,0,2,1
11/6/2021 16:07,19,2.94488E-06,0.999933962,6.30949E-05,3.54633E-08,2.06115E-09,2.12,37.09,39.21,0.52,88.32,31.33,119.65,-32.65,0,2,1
11/6/2021 16:08,19,3.66852E-06,0.999621415,0.000374761,1.16567E-07,2.06115E-09,2.32,36.57,38.89,-0.32,80.63,22.13,102.76,-16.89,0,2,1
11/6/2021 16:08,19,4.83691E-06,0.999268471,0.000726406,1.81201E-07,2.06115E-09,2.93,37.24,40.17,1.28,202.95,19.29,222.24,119.48,0,2,1
11/6/2021 16:08,19,4.42949E-06,0.999994159,1.38988E-06,1.36701E-08,2.06115E-09,3.3,37.49,40.79,0.62,342.59,19.64,362.23,139.99,0,2,0
11/6/2021 16:08,19,0.733940881,0.266058238,5.21655E-07,3.59665E-07,2.06115E-09,3.29,37.89,41.18,0.39,165.54,16.33,181.87,-180.36,0,2,0
11/6/2021 16:08,19,0.999999762,1.82535E-07,2.39555E-10,5.87042E-11,2.06115E-09,3.28,38.15,41.43,0.25,75.46,13.78,89.24,-92.63,0,2,0
11/6/2021 16:08,19,1,1.31199E-08,1.56036E-10,1.06722E-11,2.06115E-09,3.31,38.36,41.67,0.24,44.17,12.07,56.24,-33,0,2,0
11/6/2021 16:08,19,1,1.68852E-08,1.76784E-10,1.30294E-11,2.06115E-09,3.36,38.43,41.79,0.12,32.92,10.47,43.39,-12.85,0,2,0
11/6/2021 16:08,19,1,5.01671E-08,1.95606E-10,2.43273E-11,2.06115E-09,3.41,38.45,41.86,0.07,23.24,9.18,32.42,-10.97,0,2,0
11/6/2021 16:08,19,1,4.61842E-08,1.99425E-10,2.68843E-11,2.06115E-09,3.43,38.59,42.02,0.16,20.52,8.24,28.76,-3.66,0,2,0
11/6/2021 16:08,19,1,2.9587E-08,1.65693E-10,2.20949E-11,2.06115E-09,3.38,38.87,42.25,0.23,18.22,7.36,25.58,-3.18,0,2,0
11/6/2021 16:08,19,1,4.90163E-08,2.22431E-10,3.64658E-11,2.06115E-09,3.29,39.29,42.58,0.33,16.5,6.62,23.12,-2.46,0,2,0
11/6/2021 16:08,19,0.999999881,9.48529E-08,3.32067E-10,1.05644E-10,2.06115E-09,3.53,40.12,43.65,1.07,14.95,6,20.95,-2.17,0,2,0
11/6/2021 16:09,20,0.999999881,1.40469E-07,4.31034E-10,3.97988E-10,2.06115E-09,454,362.5,816.5,0,,,,0,0,0,0
11/6/2021 16:09,20,0.999999881,1.25328E-07,3.90185E-10,1.73549E-10,2.06115E-09,789.78,641.4,1431.18,614.68,0,1,1,1,0,0,0
11/6/2021 16:09,20,0.999999881,1.20259E-07,4.3883E-10,9.86463E-11,2.06115E-09,876.2,714.21,1590.41,159.23,6.75,0.74,7.49,6.49,0,0,0
11/6/2021 16:09,20,0.999999881,1.76626E-07,5.46591E-10,1.8251E-10,2.06115E-09,894.2,733.48,1627.68,37.27,5.26,0.59,5.85,-1.64,0,0,0
11/6/2021 16:09,20,0.999999881,1.49274E-07,4.86938E-10,2.09574E-10,2.06115E-09,900.26,740.85,1641.11,13.43,4.28,0.49,4.77,-1.08,0,0,0
11/6/2021 16:09,20,0.999999762,1.98432E-07,5.17222E-10,2.58736E-10,2.06115E-09,902.82,744.7,1647.52,6.41,3.59,0.42,4.01,-0.76,0,0,0
11/6/2021 16:09,20,0.999999881,1.12729E-07,4.14148E-10,1.11163E-10,2.06115E-09,904.5,746.91,1651.41,3.89,3.09,0.37,3.46,-0.55,0,0,0
11/6/2021 16:09,20,0.999999762,2.11006E-07,4.2422E-10,2.39988E-10,2.06115E-09,905.57,748.13,1653.7,2.29,2.7,0.33,3.03,-0.43,0,0,0
11/6/2021 16:09,20,0.999999881,1.32036E-07,4.47341E-10,1.16949E-10,2.06115E-09,906.15,749.13,1655.28,1.58,2.4,0.29,2.69,-0.34,0,0,0
11/6/2021 16:09,20,0.999999881,1.57302E-07,4.7255E-10,1.30946E-10,2.06115E-09,906.56,750.15,1656.71,1.43,2.15,0.27,2.42,-0.27,0,0,0
11/6/2021 16:09,20,0.999999881,1.62641E-07,4.92085E-10,1.6046E-10,2.06115E-09,906.87,750.8,1657.67,0.96,1.95,0.24,2.19,-0.23,0,0,0
11/6/2021 16:09,20,0.999999762,2.25911E-07,4.97878E-10,2.01313E-10,2.06115E-09,907.46,751.55,1659.01,1.34,1.78,0.22,2,-0.19,0,0,0
11/6/2021 16:09,20,0.999999762,2.00914E-07,4.83503E-10,1.46217E-10,2.06115E-09,906.32,742.28,1648.6,-10.41,1.51,0.19,1.7,-0.3,0,0,0
11/6/2021 16:09,20,0.999999762,1.92188E-07,9.05157E-10,9.84013E-11,2.06115E-09,905.73,736.6,1642.33,-6.27,1.41,0.18,1.59,-0.11,1,0,0
11/6/2021 16:09,20,0.999999881,9.96157E-08,9.33846E-10,4.74526E-11,2.06115E-09,905.73,736.6,1642.33,0,1.41,0.18,1.59,0,1,0,0
11/6/2021 16:09,20,0.999999881,1.09808E-07,1.14241E-09,3.22643E-11,2.06115E-09,905.45,735.27,1640.72,-1.61,1.48,0.22,1.7,0.11,1,0,0
11/6/2021 16:09,20,0.999999046,9.04732E-07,1.41304E-09,1.73151E-10,2.06115E-09,905.41,735.24,1640.65,-0.07,1.39,0.21,1.6,-0.1,1,0,0
11/6/2021 16:09,20,0.999999642,3.26718E-07,1.05567E-09,1.61357E-10,2.06115E-09,905.39,735.31,1640.7,0.05,1.31,0.2,1.51,-0.09,1,0,0
11/6/2021 16:09,20,0.999999166,8.77855E-07,1.03834E-09,3.63099E-10,2.06115E-09,905.34,735.59,1640.93,0.23,1.18,0.18,1.36,-0.15,1,0,0
11/6/2021 16:09,20,0.999999642,3.4874E-07,9.01087E-10,1.22225E-10,2.06115E-09,905.26,735.55,1640.81,-0.12,1.12,0.17,1.29,-0.07,1,0,0
11/6/2021 16:09,20,0.999998093,1.92712E-06,1.24077E-09,4.65538E-10,2.06115E-09,905.18,736.78,1641.96,1.15,1.61,0.16,1.77,0.48,2,0,0
11/6/2021 16:09,20,0.999999523,4.83102E-07,1.14768E-09,2.09825E-10,2.06115E-09,905.07,730.14,1635.21,-6.75,1.81,0.27,2.08,0.31,2,0,0
11/6/2021 16:09,20,0.999999523,4.47176E-07,1.03534E-09,2.8521E-10,2.06115E-09,905.06,724.83,1629.89,-5.32,1.7,0.25,1.95,-0.13,2,0,0
11/6/2021 16:09,20,0.999999762,2.16515E-07,7.74423E-10,2.35577E-10,2.06115E-09,903.89,663.43,1567.32,-62.57,27.33,29.12,56.45,54.5,2,0,0
11/6/2021 16:09,20,0.999832181,0.000167518,6.84129E-09,3.34423E-07,2.06115E-09,897.4,530.4,1427.8,-139.52,150.18,157.99,308.17,251.72,2,0,0
11/6/2021 16:09,20,0.028451135,0.966340988,4.57337E-07,0.005207427,2.06115E-09,888.77,373.53,1262.3,-165.5,471.23,473.76,944.99,636.82,2,0,1
11/6/2021 16:09,20,0.000266115,0.999723511,4.00096E-08,1.03196E-05,2.06115E-09,877.72,310.52,1188.24,-74.06,641.44,696.74,1338.18,393.19,2,0,1
11/6/2021 16:09,20,1.87098E-06,0.999998093,6.11528E-09,4.85379E-09,2.06115E-09,865.01,304.21,1169.22,-19.02,731.69,776.37,1508.06,169.88,2,0,1
11/6/2021 16:09,20,0.001084963,0.998911494,2.10434E-06,1.43397E-06,2.06115E-09,851.9,312.45,1164.35,-4.87,810.39,821.53,1631.92,123.86,2,0,1
11/6/2021 16:09,20,0.126466826,0.728524831,0.114564516,0.030443862,2.06115E-09,829.64,333.26,1162.9,-1.45,863.16,854.3,1717.46,85.54,2,0,1
11/6/2021 16:09,20,0.050362558,0.109814921,0.720094965,0.119727506,2.06115E-09,821.29,342.6,1163.89,0.99,869.9,860.23,1730.13,12.67,2,0,1
11/6/2021 16:09,20,0.005457016,0.112717227,0.777826315,0.103999511,2.06115E-09,815.19,351.78,1166.97,3.08,873.09,863.53,1736.62,6.49,2,0,1
11/6/2021 16:09,20,0.001379267,0.165187284,0.808997392,0.024436076,2.06115E-09,806.37,367.11,1173.48,6.51,875.96,868.38,1744.34,7.72,2,0,1
11/6/2021 16:09,20,0.002942689,0.633011954,0.326217449,0.037827957,2.06115E-09,805.02,372.8,1177.82,4.34,863.94,861.78,1725.72,-18.62,2,0,1
11/6/2021 16:09,20,0.190084776,0.806488666,0.001327563,0.002098984,2.06115E-09,816.35,395.44,1211.79,33.97,710.21,723.62,1433.83,-291.89,2,0,0
11/6/2021 16:09,20,0.999999166,8.45397E-07,3.11912E-09,1.47884E-09,2.06115E-09,831.12,480.93,1312.05,100.26,364.33,390.68,755.01,-678.82,2,0,0
11/6/2021 16:09,20,1,2.97304E-08,2.13635E-10,1.55973E-10,2.06115E-09,845.25,585.33,1430.58,118.53,115.34,125.02,240.36,-514.65,2,0,0
11/6/2021 16:09,20,1,8.61777E-09,1.38819E-10,5.20994E-11,2.06115E-09,845.25,585.33,1430.58,0,115.34,125.02,240.36,0,2,0,0
11/6/2021 16:09,20,1,1.04853E-08,1.3316E-10,4.5634E-11,2.06115E-09,857.75,655.98,1513.73,83.15,42.61,41.56,84.17,-156.19,2,0,0
11/6/2021 16:09,20,1,8.28523E-09,1.22042E-10,4.26103E-11,2.06115E-09,867.85,690.5,1558.35,44.62,22.58,19.93,42.51,-41.66,2,0,0
11/6/2021 16:09,20,1,1.08607E-08,1.34554E-10,7.19031E-11,2.06115E-09,875.82,704.56,1580.38,22.03,15.57,12.24,27.81,-14.7,2,0,0
11/6/2021 16:10,21,1,3.669E-08,1.93104E-10,5.93543E-11,2.06115E-09,9.41,24.04,33.45,0,,,,0,0,0,0
11/6/2021 16:10,21,1,3.9692E-08,2.13557E-10,4.03054E-11,2.06115E-09,7.28,26.34,33.62,0.17,3.41,0.6,4.01,4.01,0,0,0
11/6/2021 16:10,21,0.999999881,1.20578E-07,3.04288E-10,3.48122E-10,2.06115E-09,4.91,30.35,35.26,1.64,3.58,0.43,4.01,0,0,0,0
11/6/2021 16:10,21,0.999999881,1.68988E-07,3.44779E-10,6.87504E-10,2.06115E-09,4.2,30.9,35.1,-0.16,3.63,0.37,4,-0.01,0,0,0
11/6/2021 16:10,21,0.999999881,1.71528E-07,4.12337E-10,5.40672E-10,2.06115E-09,3.65,31.18,34.83,-0.27,3.45,0.33,3.78,-0.22,0,0,0
11/6/2021 16:10,21,0.999999762,1.83244E-07,4.2419E-10,3.39564E-10,2.06115E-09,3.22,31.52,34.74,-0.09,3.4,0.3,3.7,-0.08,0,0,0
11/6/2021 16:10,21,0.999999881,1.45377E-07,3.70192E-10,2.36704E-10,2.06115E-09,2.6,31.02,33.62,-1.12,2.82,0.75,3.57,-0.13,0,0,0
11/6/2021 16:10,21,0.999999881,9.51238E-08,3.02502E-10,9.10468E-11,2.06115E-09,2.36,31.48,33.84,0.22,2.75,0.85,3.6,0.03,0,0,0
11/6/2021 16:10,21,0.999999881,1.54419E-07,4.07715E-10,9.38488E-11,2.06115E-09,2.36,31.48,33.84,0,2.75,0.85,3.6,0,0,0,0
11/6/2021 16:10,21,0.999999762,2.47323E-07,4.44098E-10,1.33555E-10,2.06115E-09,2,33.19,35.19,1.35,3.06,0.73,3.79,0.19,0,0,0
11/6/2021 16:10,21,0.999999881,1.01573E-07,3.45606E-10,7.70933E-11,2.06115E-09,1.72,33.38,35.1,-0.09,3.06,0.64,3.7,-0.09,0,0,0
11/6/2021 16:10,21,0.999999881,1.44399E-07,4.16603E-10,1.24383E-10,2.06115E-09,1.61,33.64,35.25,0.15,3.05,0.61,3.66,-0.04,0,0,0
11/6/2021 16:10,21,0.999999642,3.42491E-07,5.33121E-10,2.82297E-10,2.06115E-09,1.51,33.93,35.44,0.19,3.05,0.57,3.62,-0.04,1,0,0
11/6/2021 16:10,21,0.999999642,3.54009E-07,5.06025E-10,3.80508E-10,2.06115E-09,1.51,33.93,35.44,0,3.05,0.57,3.62,0,1,0,0
11/6/2021 16:10,21,0.999999404,5.50774E-07,5.28364E-10,3.66738E-10,2.06115E-09,1.48,34.31,35.79,0.35,2.89,0.54,3.43,-0.19,1,0,0
11/6/2021 16:10,21,0.999999762,2.92922E-07,4.50998E-10,2.83015E-10,2.06115E-09,1.91,34.68,36.59,0.8,4.51,0.68,5.19,1.76,2,0,0
11/6/2021 16:10,21,0.999999642,4.1226E-07,5.40817E-10,3.39063E-10,2.06115E-09,1.91,34.36,36.27,-0.32,4.27,1.02,5.29,0.1,2,0,0
11/6/2021 16:10,21,0.999999046,1.00988E-06,4.90265E-10,3.29555E-10,2.06115E-09,1.73,34.01,35.74,-0.53,3.99,0.93,4.92,-0.37,2,0,0
11/6/2021 16:10,21,0.999999404,5.55625E-07,4.39145E-10,3.04529E-10,2.06115E-09,2.84,34.22,37.06,1.32,3.9,0.89,4.79,-0.13,2,0,0
11/6/2021 16:10,21,0.999999404,6.32211E-07,4.67487E-10,3.5571E-10,2.06115E-09,2.57,34.29,36.86,-0.2,4.17,1.17,5.34,0.55,2,0,0
11/6/2021 16:10,21,0.999998927,1.09664E-06,6.81447E-10,6.20063E-10,2.06115E-09,3.18,34.56,37.74,0.88,30.73,20.16,50.89,45.55,2,0,1
11/6/2021 16:10,21,0.979449629,0.020499025,7.45394E-08,5.13117E-05,2.06115E-09,3.08,34.62,37.7,-0.04,160.08,122.42,282.5,231.61,2,0,1
11/6/2021 16:10,21,0.005676253,0.979113753,6.38225E-07,0.015209386,2.06115E-09,2.99,34.64,37.63,-0.07,491.98,419.69,911.67,629.17,2,0,1
11/6/2021 16:10,21,0.000143369,0.99974043,9.78825E-08,0.000116111,2.06115E-09,2.9,34.66,37.56,-0.07,767.16,715.85,1483.01,571.34,2,0,1
11/6/2021 16:10,21,1.90303E-06,0.999998093,7.11313E-09,7.43586E-09,2.06115E-09,2.82,34.79,37.61,0.05,798.66,821.47,1620.13,137.12,2,0,1
11/6/2021 16:10,21,2.54215E-07,0.999999762,5.4785E-09,5.30151E-10,2.06115E-09,3.43,35.16,38.59,0.98,858.19,872.69,1730.88,110.75,2,0,1
11/6/2021 16:10,21,1.30272E-05,0.999985814,1.03827E-06,9.4148E-08,2.06115E-09,3.29,35.38,38.67,0.08,871.46,878.76,1750.22,19.34,2,0,1
11/6/2021 16:10,21,0.001112449,0.984524787,0.011787217,0.002575516,2.06115E-09,3.63,35.59,39.22,0.55,878.18,882.28,1760.46,10.24,2,0,1
11/6/2021 16:10,21,0.00175276,0.513697776,0.467501858,0.017047591,2.06115E-09,3.47,35.88,39.35,0.13,887.58,886.79,1774.37,13.91,2,0,1
11/6/2021 16:10,21,0.001050006,0.956562245,0.034965495,0.007422288,2.06115E-09,3.38,35.99,39.37,0.02,890.3,888.81,1779.11,4.74,2,0,1
11/6/2021 16:10,21,0.00066234,0.983033817,0.012725467,0.003578445,2.06115E-09,3.33,36.17,39.5,0.13,823.45,886.15,1709.6,-69.51,2,0,0
11/6/2021 16:10,21,0.959579006,0.039031826,0.000238651,0.001150553,2.06115E-09,3.1,35.99,39.09,-0.41,204.14,432.53,636.67,-1072.93,2,0,0
11/6/2021 16:10,21,1,3.93574E-08,6.25835E-10,1.04337E-10,2.06115E-09,3.1,35.99,39.09,0,204.14,432.53,636.67,0,2,0,0
11/6/2021 16:10,21,1,2.54424E-09,1.16889E-10,1.02836E-11,2.06115E-09,2.9,36.76,39.66,0.57,25.19,45.06,70.25,-566.42,2,0,0
11/6/2021 16:10,21,1,9.42564E-10,1.37995E-10,3.46373E-12,2.06115E-09,2.9,36.76,39.66,0,25.19,45.06,70.25,0,2,0,0
11/6/2021 16:10,21,1,1.8365E-09,1.16799E-10,7.01867E-12,2.06115E-09,2.94,36.95,39.89,0.23,9.9,12.57,22.47,-47.78,2,0,0
11/6/2021 16:10,21,1,1.12146E-08,2.26145E-10,4.324E-11,2.06115E-09,2.84,36.99,39.83,-0.06,7.33,8.74,16.07,-6.4,2,0,0
11/6/2021 16:11,22,1,1.77847E-09,1.71415E-10,2.58475E-12,2.06115E-09,890.54,368.92,1259.46,0,,,,0,0,0,0
11/6/2021 16:11,22,1,2.17285E-09,1.76278E-10,2.7565E-12,2.06115E-09,780.95,316.52,1097.47,0,,,,0,0,0,0
11/6/2021 16:11,22,1,1.61695E-09,1.57252E-10,2.4077E-12,2.06115E-09,864.13,358.7,1222.83,125.36,8.28,0,8.28,8.28,0,0,0
11/6/2021 16:11,22,1,3.15755E-09,1.75925E-10,3.60982E-12,2.06115E-09,882.56,374.75,1257.31,34.48,7.35,0,7.35,-0.93,0,0,0
11/6/2021 16:11,22,1,3.88217E-09,1.93549E-10,4.23124E-12,2.06115E-09,887.7,381.6,1269.3,11.99,6.93,0,6.93,-0.42,0,0,0
11/6/2021 16:11,22,1,2.83516E-09,1.59783E-10,3.1574E-12,2.06115E-09,889.59,379.19,1268.78,-0.52,5.73,2.35,8.08,1.15,0,0,0
11/6/2021 16:11,22,1,5.65021E-09,5.41516E-10,4.74517E-12,2.06115E-09,890.06,374.77,1264.83,-3.95,5.4,2.06,7.46,-0.62,0,0,0
11/6/2021 16:11,22,1,2.15749E-08,8.59418E-10,1.07294E-11,2.06115E-09,890.21,376.87,1267.08,2.25,5.13,1.84,6.97,-0.49,0,0,0
11/6/2021 16:11,22,0.999999881,8.06111E-08,6.10292E-10,5.45897E-11,2.06115E-09,891.73,374.75,1266.48,-0.6,4.82,1.66,6.48,-0.49,0,0,0
11/6/2021 16:11,22,1,2.81044E-08,3.5544E-10,5.36156E-11,2.06115E-09,891.73,374.75,1266.48,0,4.82,1.66,6.48,0,0,0,0
11/6/2021 16:11,22,0.999999881,1.20842E-07,3.86702E-10,6.80498E-11,2.06115E-09,892.42,367.31,1259.73,-6.75,5.48,1.51,6.99,0.51,0,0,0
11/6/2021 16:11,22,0.999999046,9.88212E-07,9.56214E-10,1.91308E-10,2.06115E-09,892.33,372.13,1264.46,4.73,4.67,1.27,5.94,-1.05,0,0,0
11/6/2021 16:11,22,0.999996781,3.27213E-06,1.17317E-09,6.9308E-10,2.06115E-09,892.87,369.27,1262.14,-2.32,4.31,1.18,5.49,-0.45,0,0,0
11/6/2021 16:11,22,0.999996066,3.99167E-06,1.74303E-09,3.48063E-10,2.06115E-09,893.24,371.84,1265.08,2.94,3.99,1.1,5.09,-0.4,0,0,0
11/6/2021 16:11,22,0.999996424,3.5286E-06,2.25317E-09,8.93274E-10,2.06115E-09,894.14,377.34,1271.48,6.4,3.6,0.97,4.57,-0.52,0,0,0
11/6/2021 16:11,22,0.999986291,1.36544E-05,4.02683E-09,1.74465E-09,2.06115E-09,894.43,377.54,1271.97,0.49,3.69,0.97,4.66,0.09,1,0,0
11/6/2021 16:11,22,0.999995351,4.65859E-06,3.45781E-09,8.52603E-10,2.06115E-09,894.61,379.73,1274.34,2.37,3.77,0.92,4.69,0.03,1,0,0
11/6/2021 16:11,22,0.99999404,6.00277E-06,2.6582E-09,8.17695E-10,2.06115E-09,894.97,381.14,1276.11,1.77,3.55,0.87,4.42,-0.27,2,0,0
11/6/2021 16:11,22,0.999976397,2.36158E-05,4.22903E-09,1.53022E-09,2.06115E-09,895.1,382.75,1277.85,1.74,3.36,0.83,4.19,-0.23,2,0,0
11/6/2021 16:11,22,0.999501596,0.000498426,1.00195E-08,8.38929E-09,2.06115E-09,895.28,384.55,1279.83,1.98,3.34,0.79,4.13,-0.06,3,0,0
11/6/2021 16:11,22,0.99958711,0.000412906,9.30434E-09,3.41718E-09,2.06115E-09,895.44,386.34,1281.78,1.95,3.32,0.75,4.07,-0.06,3,0,0
11/6/2021 16:11,22,0.999985814,1.42421E-05,2.88661E-09,7.80217E-10,2.06115E-09,895.82,388.79,1284.61,2.83,4.3,0.69,4.99,0.92,4,0,0
11/6/2021 16:11,22,0.999998331,1.6972E-06,1.75074E-09,2.36126E-10,2.06115E-09,895.99,390.25,1286.24,1.63,4.09,0.66,4.75,-0.24,4,0,0
11/6/2021 16:11,22,0.999999166,7.75486E-07,1.40877E-09,1.05955E-10,2.06115E-09,895.89,391.21,1287.1,0.86,4.04,0.83,4.87,0.12,4,0,0
11/6/2021 16:11,22,0.999999881,9.36803E-08,7.79957E-10,3.87174E-11,2.06115E-09,895.94,392.64,1288.58,1.48,4.26,1.18,5.44,0.57,4,0,0
11/6/2021 16:11,22,0.999999881,1.1117E-07,1.50169E-09,4.1943E-11,2.06115E-09,894.05,375.2,1269.25,-19.33,4.08,2.44,6.52,1.08,4,0,1
